City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Vestmannaeyjar,IS,2022-02-01 20:27:31,63.4427,-20.2734,36.61,73,100,16.42,light rain
262,Taikang,CN,2022-02-01 20:27:31,46.8333,124.4167,-7.91,90,6,5.66,clear sky
263,Benguela,AO,2022-02-01 20:27:31,-12.5763,13.4055,75.97,72,42,4.12,scattered clouds
264,Beringovskiy,RU,2022-02-01 20:27:32,63.05,179.3167,-1.21,84,100,13.96,overcast clouds
265,Penzance,GB,2022-02-01 20:27:32,50.1186,-5.5371,51.01,93,82,17.47,broken clouds
266,Iguape,BR,2022-02-01 20:27:32,-24.7081,-47.5553,79.45,80,100,7.99,overcast clouds
267,Kingaroy,AU,2022-02-01 20:27:33,-26.5333,151.8333,73.44,100,100,0.0,overcast clouds
268,Kahului,US,2022-02-01 20:27:33,20.8947,-156.47,79.97,68,75,12.66,broken clouds
269,Asfi,MA,2022-02-01 20:27:33,32.2994,-9.2372,61.57,51,0,16.67,clear sky
270,Sibu,MY,2022-02-01 20:27:34,2.3,111.8167,73.71,100,40,0.0,scattered clouds
271,Yar-Sale,RU,2022-02-01 20:28:34,66.8333,70.8333,-16.71,99,69,6.49,broken clouds
272,Kodiak,US,2022-02-01 20:28:34,57.79,-152.4072,38.71,93,100,9.22,mist
273,Maragogi,BR,2022-02-01 20:28:35,-9.0122,-35.2225,82.04,71,16,8.21,few clouds
274,Asasa,ET,2022-02-01 20:28:35,7.1,39.2,59.18,39,100,4.25,overcast clouds
275,Emba,KZ,2022-02-01 20:28:35,48.8264,58.1442,20.5,83,100,7.83,overcast clouds
276,Taoudenni,ML,2022-02-01 20:28:36,22.6783,-3.9836,74.53,17,3,10.6,clear sky
277,Moron,AR,2022-02-01 20:28:36,-34.6534,-58.6198,88.02,49,3,5.39,clear sky
278,San Patricio,US,2022-02-01 20:24:43,28.017,-97.5169,76.17,50,5,2.1,clear sky
279,Vitim,RU,2022-02-01 20:28:36,59.4511,112.5578,-3.17,99,100,3.91,overcast clouds
280,Baraki Barak,AF,2022-02-01 20:28:37,33.9675,68.9486,18.05,69,61,1.88,broken clouds
281,Marzuq,YE,2022-02-01 20:28:37,14.4,46.4667,64.49,76,39,5.44,scattered clouds
282,Jinchang,CN,2022-02-01 20:28:37,38.4953,102.1739,19.36,36,76,1.99,broken clouds
283,Caravelas,BR,2022-02-01 20:28:37,-17.7125,-39.2481,82.74,72,68,9.35,broken clouds
284,Katsuura,JP,2022-02-01 20:28:38,35.1333,140.3,39.31,44,58,12.01,broken clouds
285,Altay,CN,2022-02-01 20:28:38,47.8667,88.1167,11.97,79,100,3.36,overcast clouds
286,Oktyabrskiy,RU,2022-02-01 20:28:38,54.4815,53.471,29.48,92,100,13.0,overcast clouds
287,Aykhal,RU,2022-02-01 20:27:15,66.0,111.5,-23.35,100,11,3.22,few clouds
288,Padang,ID,2022-02-01 20:28:39,-0.9492,100.3543,75.99,88,100,3.94,heavy intensity rain
289,Tessalit,ML,2022-02-01 20:28:39,20.1986,1.0114,69.82,16,100,10.09,overcast clouds
290,Tiznit,MA,2022-02-01 20:28:39,29.5833,-9.5,65.25,36,100,2.71,overcast clouds
291,Margate,GB,2022-02-01 20:28:15,51.3813,1.3862,53.46,74,100,10.0,overcast clouds
292,Barra Do Corda,BR,2022-02-01 20:28:40,-5.5,-45.25,86.72,73,27,1.16,scattered clouds
293,Aljezur,PT,2022-02-01 20:28:40,37.3191,-8.8033,52.18,67,0,3.15,clear sky
294,Miquelon,PM,2022-02-01 20:28:40,47.0975,-56.3814,23.0,60,100,22.55,overcast clouds
295,Jardim,BR,2022-02-01 20:28:41,-21.4803,-56.1381,83.44,56,60,11.1,broken clouds
296,Broken Hill,AU,2022-02-01 20:28:41,-31.95,141.4333,58.71,58,40,21.85,scattered clouds
297,Sao Joao Da Barra,BR,2022-02-01 20:27:39,-21.6403,-41.0511,86.09,82,92,5.08,overcast clouds
298,Sobolevo,RU,2022-02-01 20:28:33,54.4299,31.8996,14.7,97,100,8.1,light snow
299,Richards Bay,ZA,2022-02-01 20:28:42,-28.783,32.0377,77.63,80,100,11.86,overcast clouds
300,Cidreira,BR,2022-02-01 20:28:42,-30.1811,-50.2056,75.13,64,12,9.22,few clouds
301,Grobina,LV,2022-02-01 20:27:40,56.5352,21.1678,30.06,93,100,8.05,overcast clouds
302,Mombetsu,JP,2022-02-01 20:28:43,44.3525,143.3525,16.59,88,48,8.1,scattered clouds
303,Chodavaram,IN,2022-02-01 20:28:43,17.8333,82.95,71.44,74,0,3.02,clear sky
304,Shubarkuduk,KZ,2022-02-01 20:28:43,49.1447,56.4872,22.03,86,100,11.52,overcast clouds
305,Kargil,IN,2022-02-01 20:28:43,34.5667,76.1,-13.68,90,92,2.66,overcast clouds
306,Guerrero Negro,MX,2022-02-01 20:28:44,27.9769,-114.0611,64.35,57,100,12.71,overcast clouds
307,North Las Vegas,US,2022-02-01 20:28:44,36.1989,-115.1175,60.33,19,0,5.99,clear sky
308,Barcelona,ES,2022-02-01 20:24:43,41.3888,2.159,57.33,54,0,5.01,clear sky
309,Leshukonskoye,RU,2022-02-01 20:28:45,64.8989,45.7622,3.81,97,94,4.99,overcast clouds
310,Esmeralda,CU,2022-02-01 20:28:45,21.8525,-78.1169,74.44,56,94,14.36,overcast clouds
311,Capinzal,BR,2022-02-01 20:28:45,-27.3436,-51.6119,92.62,21,4,3.71,clear sky
312,Ittiri,IT,2022-02-01 20:28:45,40.5929,8.5684,40.1,89,0,3.02,clear sky
313,Georgiyevskoye,RU,2022-02-01 20:28:46,58.731,45.024,26.13,95,100,10.38,light snow
314,Lakes Entrance,AU,2022-02-01 20:28:46,-37.8811,147.981,59.58,74,8,13.58,clear sky
315,Terre-De-Bas,GP,2022-02-01 20:29:47,15.8501,-61.6442,84.61,74,0,13.44,clear sky
316,Xichang,CN,2022-02-01 20:29:47,27.8964,102.2634,34.18,97,100,5.06,snow
317,Viedma,AR,2022-02-01 20:29:47,-40.8135,-62.9967,82.49,27,20,9.08,few clouds
318,Port-Cartier,CA,2022-02-01 20:29:47,50.0334,-66.8654,6.91,80,100,3.13,overcast clouds
319,Dehloran,IR,2022-02-01 20:29:48,32.6941,47.2679,52.36,63,0,3.89,clear sky
320,Baykit,RU,2022-02-01 20:29:48,61.67,96.37,-10.97,100,100,0.69,overcast clouds
321,Torit,SS,2022-02-01 20:29:48,4.4133,32.5678,82.63,25,57,0.76,broken clouds
322,Mattru,SL,2022-02-01 20:29:49,7.6244,-11.8332,77.92,79,86,6.98,overcast clouds
323,Altamira,BR,2022-02-01 20:29:49,-3.2033,-52.2064,89.69,58,40,2.3,scattered clouds
324,Shache,CN,2022-02-01 20:29:49,38.4167,77.2406,25.77,45,6,2.55,clear sky
325,Armacao De Pera,PT,2022-02-01 20:29:50,37.1026,-8.357,53.51,60,0,1.61,clear sky
326,Okhotsk,RU,2022-02-01 20:29:50,59.3833,143.3,-0.78,77,7,16.06,clear sky
327,Ilulissat,GL,2022-02-01 20:25:36,69.2167,-51.1,3.22,51,75,2.3,broken clouds
328,Pangody,RU,2022-02-01 20:29:50,65.85,74.4859,-16.91,100,100,5.91,overcast clouds
329,Ushibuka,JP,2022-02-01 20:29:51,32.1906,130.0228,43.27,52,1,8.86,clear sky
330,Waipawa,NZ,2022-02-01 20:29:51,-41.4122,175.5153,68.63,63,100,7.07,overcast clouds
331,Canavieiras,BR,2022-02-01 20:29:51,-15.675,-38.9472,83.17,70,1,7.72,clear sky
332,Ribeira Brava,PT,2022-02-01 20:29:52,32.65,-17.0667,65.03,74,16,12.73,few clouds
333,Rio Gallegos,AR,2022-02-01 20:25:41,-51.6226,-69.2181,57.25,30,75,39.12,broken clouds
334,Vestmanna,FO,2022-02-01 20:29:52,62.1564,-7.1664,29.32,86,75,1.14,light snow
335,Cristalina,BR,2022-02-01 20:29:52,-16.7686,-47.6136,70.16,81,100,2.59,overcast clouds
336,Saskylakh,RU,2022-02-01 20:29:53,71.9167,114.0833,-28.08,100,51,1.74,broken clouds
337,Saldanha,ZA,2022-02-01 20:28:44,-33.0117,17.9442,66.25,97,21,9.13,few clouds
338,Riverton,US,2022-02-01 20:27:30,40.5219,-111.9391,35.58,45,0,8.01,clear sky
339,Kavaratti,IN,2022-02-01 20:29:53,10.5669,72.642,80.1,70,3,9.24,clear sky
340,Bequimao,BR,2022-02-01 20:29:53,-2.4489,-44.7825,86.32,68,100,5.14,overcast clouds
341,Sinor,IN,2022-02-01 20:29:54,21.9167,73.3333,68.86,50,4,1.68,clear sky
342,Znamenskoye,RU,2022-02-01 20:29:54,57.1281,73.8282,6.76,99,100,2.86,overcast clouds
343,Nueva Gerona,CU,2022-02-01 20:29:54,21.8833,-82.8,75.92,64,41,17.0,scattered clouds
344,Karlskrona,SE,2022-02-01 20:29:55,56.1616,15.5866,30.65,96,100,12.93,overcast clouds
345,Half Moon Bay,US,2022-02-01 20:29:55,37.4636,-122.4286,61.11,34,0,4.0,clear sky
346,Benidorm,ES,2022-02-01 20:29:55,38.5382,-0.131,54.41,65,0,10.04,clear sky
347,San Carlos,VE,2022-02-01 20:29:56,9.6612,-68.5827,96.98,22,88,4.68,overcast clouds
348,Darab,IR,2022-02-01 20:29:56,28.7519,54.5444,49.84,77,0,3.56,clear sky
349,Komsomolskiy,UZ,2022-02-01 20:29:56,40.4272,71.7189,29.12,80,100,6.91,mist
350,Jamkhandi,IN,2022-02-01 20:29:56,16.5167,75.3,70.95,22,4,5.3,clear sky
351,Zhoucheng,CN,2022-02-01 20:29:57,35.9122,116.3117,29.71,33,100,2.51,overcast clouds
352,Tarakan,ID,2022-02-01 20:29:57,3.3,117.6333,79.43,81,100,9.84,overcast clouds
353,Raudeberg,NO,2022-02-01 20:29:58,61.9875,5.1352,38.07,65,100,22.41,overcast clouds
354,Dingle,PH,2022-02-01 20:29:38,10.9995,122.6711,73.17,95,92,7.61,overcast clouds
355,Garden City,US,2022-02-01 20:27:00,42.3256,-83.331,48.11,49,75,12.66,broken clouds
356,Tabuleiro Do Norte,BR,2022-02-01 20:29:58,-5.2467,-38.1306,93.18,35,99,9.1,overcast clouds
357,Itoman,JP,2022-02-01 20:29:58,26.1247,127.6694,62.62,92,100,12.66,mist
358,Aguimes,ES,2022-02-01 20:29:59,27.9054,-15.4461,63.23,70,20,3.44,few clouds
359,Quimper,FR,2022-02-01 20:29:59,48.0,-4.1,50.07,100,100,8.05,overcast clouds
360,Puerto Madero,MX,2022-02-01 20:29:59,14.7208,-92.4215,88.0,55,20,10.36,few clouds
361,Kamogawa,JP,2022-02-01 20:30:00,35.1,140.1,39.25,41,68,7.94,broken clouds
362,Muros,ES,2022-02-01 20:31:00,42.7762,-9.0603,52.84,70,0,10.27,clear sky
363,Bowen,AU,2022-02-01 20:31:00,-20.0167,148.2333,73.62,82,100,2.73,overcast clouds
364,Kalmunai,LK,2022-02-01 20:30:48,7.4167,81.8167,73.09,76,0,3.33,clear sky
365,Bambous Virieux,MU,2022-02-01 20:31:01,-20.3428,57.7575,79.21,94,75,19.57,light intensity shower rain
366,Tofield,CA,2022-02-01 20:31:01,53.3668,-112.6686,2.89,85,96,14.09,overcast clouds
367,Pipri,IN,2022-02-01 20:31:01,19.8,75.5333,65.61,33,1,4.97,clear sky
368,Iskateley,RU,2022-02-01 20:31:02,67.6803,53.1512,-9.24,100,99,5.03,overcast clouds
369,Russkaya Polyana,UA,2022-02-01 20:31:02,49.417,31.9201,21.11,93,39,4.81,scattered clouds
370,Evensk,RU,2022-02-01 20:31:02,61.95,159.2333,19.67,81,100,28.59,overcast clouds
371,Lalibela,ET,2022-02-01 20:31:03,12.0333,39.0333,59.38,60,63,7.45,broken clouds
372,Urumqi,CN,2022-02-01 20:30:04,43.801,87.6005,-3.05,85,40,2.24,mist
373,Payo,ID,2022-02-01 20:31:03,-3.7508,103.6372,71.98,99,100,2.26,light rain
374,Zlobin,HR,2022-02-01 20:31:03,45.2924,14.6541,30.16,68,0,1.14,clear sky
375,Westport,US,2022-02-01 20:31:04,41.1415,-73.3579,37.94,63,100,5.99,overcast clouds
376,Porto Santo,PT,2022-02-01 20:28:30,33.072,-16.3415,64.31,82,20,21.85,few clouds
377,Muriwai Beach,NZ,2022-02-01 20:28:32,-36.8167,174.45,73.87,77,100,13.94,overcast clouds
378,Vila Velha,BR,2022-02-01 20:28:48,-20.3297,-40.2925,84.15,81,20,13.8,few clouds
379,Sume,BR,2022-02-01 20:31:04,-7.6717,-36.88,83.79,42,83,8.7,broken clouds
380,Quarteira,PT,2022-02-01 20:31:05,37.0695,-8.1006,53.37,71,0,3.44,clear sky
381,Morondava,MG,2022-02-01 20:31:05,-20.2833,44.2833,82.06,79,56,6.64,broken clouds
382,Ostrovnoy,RU,2022-02-01 20:31:05,68.0531,39.5131,17.56,92,100,7.38,overcast clouds
383,Acapulco,MX,2022-02-01 20:31:06,16.8634,-99.8901,82.22,69,20,5.75,few clouds
384,Inta,RU,2022-02-01 20:31:06,66.0317,60.1659,-3.96,92,36,6.31,scattered clouds
385,Yinchuan,CN,2022-02-01 20:28:10,38.4681,106.2731,18.01,21,0,2.51,clear sky
386,Ishigaki,JP,2022-02-01 20:31:07,24.3448,124.1572,69.58,73,100,17.45,overcast clouds
387,Kunyang,CN,2022-02-01 20:31:07,27.6658,120.5658,42.48,86,100,5.1,light rain
388,Vaitape,PF,2022-02-01 20:31:07,-16.5167,-151.75,80.51,76,9,19.3,light rain
389,Eureka,US,2022-02-01 20:26:59,40.8021,-124.1637,52.2,62,0,10.0,clear sky
390,Cherskiy,RU,2022-02-01 20:31:08,68.75,161.3,-6.02,80,82,3.36,broken clouds
391,Beitbridge,ZW,2022-02-01 20:31:08,-22.2167,30.0,76.41,65,0,6.22,clear sky
392,Deniliquin,AU,2022-02-01 20:31:08,-35.5333,144.9667,55.0,54,0,15.86,clear sky
393,Yatou,CN,2022-02-01 20:31:09,37.15,122.3833,23.97,67,42,5.61,scattered clouds
394,Miyako,JP,2022-02-01 20:31:09,39.6367,141.9525,28.45,70,23,3.85,few clouds
395,Samarai,PG,2022-02-01 20:31:09,-10.6167,150.6667,80.87,79,99,12.24,heavy intensity rain
396,Mount Gambier,AU,2022-02-01 20:31:10,-37.8333,140.7667,48.11,71,75,4.61,broken clouds
397,Saint Anthony,US,2022-02-01 20:30:08,45.0205,-93.218,19.24,65,75,8.01,broken clouds
398,Tezu,IN,2022-02-01 20:31:10,27.9167,96.1667,53.02,91,100,2.28,overcast clouds
399,Roald,NO,2022-02-01 20:31:10,62.5833,6.1333,37.33,80,75,6.91,broken clouds
400,Ofaqim,IL,2022-02-01 20:31:11,31.3141,34.6203,49.75,64,0,7.36,clear sky
401,Rosetta,EG,2022-02-01 20:31:11,31.4044,30.4164,53.42,64,0,9.31,clear sky
402,Belaya Gora,RU,2022-02-01 20:31:11,68.5333,146.4167,-15.83,96,100,4.7,overcast clouds
403,Necochea,AR,2022-02-01 20:31:12,-38.5473,-58.7368,75.04,49,7,11.23,clear sky
404,Sao Raimundo Das Mangabeiras,BR,2022-02-01 20:31:12,-7.0219,-45.4811,80.89,70,96,3.29,light rain
405,Sarab,IR,2022-02-01 20:31:12,38.6066,44.9883,21.31,75,57,4.99,broken clouds
406,Verkhniye Kigi,RU,2022-02-01 20:31:13,55.4083,58.6044,24.42,96,100,4.36,light snow
407,Jieshi,CN,2022-02-01 20:31:13,22.8134,115.8257,55.94,87,100,20.94,overcast clouds
408,Fenelon Falls,CA,2022-02-01 20:32:13,44.5334,-78.7496,34.81,88,100,14.34,overcast clouds
409,Boromo,BF,2022-02-01 20:32:14,11.75,-2.9333,76.57,9,63,8.57,broken clouds
410,Acarau,BR,2022-02-01 20:32:14,-2.8856,-40.12,80.98,76,100,15.99,overcast clouds
411,Havoysund,NO,2022-02-01 20:32:14,70.9963,24.6622,23.88,63,94,7.78,overcast clouds
412,Rocha,UY,2022-02-01 20:32:15,-34.4833,-54.3333,72.12,54,0,8.97,clear sky
413,Kidal,ML,2022-02-01 20:32:15,18.4411,1.4078,69.69,11,67,7.05,broken clouds
414,Kuching,MY,2022-02-01 20:32:15,1.55,110.3333,75.42,100,40,3.44,scattered clouds
415,Sibolga,ID,2022-02-01 20:32:16,1.7427,98.7792,73.58,95,100,0.27,overcast clouds
416,Dubbo,AU,2022-02-01 20:32:16,-32.25,148.6167,71.73,94,75,5.75,broken clouds
417,Peleduy,RU,2022-02-01 20:32:17,59.6289,112.7406,-5.46,100,100,3.49,overcast clouds
418,Buraydah,SA,2022-02-01 20:31:47,26.326,43.975,50.45,38,0,8.28,clear sky
419,Powell,US,2022-02-01 20:32:17,40.1578,-83.0752,50.99,54,0,13.8,clear sky
420,Kamenka,RU,2022-02-01 20:32:17,51.3223,42.7678,29.75,94,99,9.22,overcast clouds
421,Ketchikan,US,2022-02-01 20:32:18,55.3422,-131.6461,33.78,80,0,3.44,clear sky
422,Port Pirie,AU,2022-02-01 20:32:18,-33.1833,138.0167,59.09,53,7,14.61,clear sky
423,Havre-Saint-Pierre,CA,2022-02-01 20:32:18,50.2334,-63.5986,9.19,51,0,6.91,clear sky
424,La Trinidad,PH,2022-02-01 20:32:19,16.455,120.5875,56.84,87,18,4.14,few clouds
425,Baruun-Urt,MN,2022-02-01 20:32:19,46.6806,113.2792,-11.7,93,5,4.85,clear sky
426,Cap Malheureux,MU,2022-02-01 20:32:19,-19.9842,57.6142,79.47,88,100,11.01,heavy intensity rain
427,Isangel,VU,2022-02-01 20:32:20,-19.55,169.2667,79.38,81,100,1.19,overcast clouds
428,Hay River,CA,2022-02-01 20:29:15,60.8156,-115.7999,-20.22,63,0,11.5,clear sky
429,Presidencia Roque Saenz Pena,AR,2022-02-01 20:31:19,-26.7852,-60.4388,105.21,10,4,8.43,clear sky
430,Alice Town,BS,2022-02-01 20:32:20,25.7167,-79.3,70.09,57,100,20.36,overcast clouds
431,Minsk,BY,2022-02-01 20:32:20,53.9,27.5667,24.55,95,100,9.4,overcast clouds
432,Lavrentiya,RU,2022-02-01 20:32:21,65.5833,-171.0,-0.02,78,20,16.04,few clouds
433,Valadares,PT,2022-02-01 20:32:21,41.1474,-7.9812,54.57,73,0,7.31,clear sky
434,Beibei,CN,2022-02-01 20:32:21,29.8256,106.4339,45.37,87,100,1.14,overcast clouds
435,Arman,RU,2022-02-01 20:32:13,59.7,150.1667,-1.5,80,37,11.83,scattered clouds
436,Broome,US,2022-02-01 20:29:53,42.2506,-75.833,37.22,50,0,10.0,clear sky
437,Abu Samrah,SY,2022-02-01 20:31:16,35.3029,37.1841,50.31,71,100,3.49,overcast clouds
438,Nampula,MZ,2022-02-01 20:32:22,-15.1165,39.2666,75.15,83,0,6.91,clear sky
439,Aksu,CN,2022-02-01 20:32:22,41.1231,80.2644,22.71,52,0,0.47,clear sky
440,Fort Nelson,CA,2022-02-01 20:32:23,58.8053,-122.7002,-13.41,84,40,0.0,scattered clouds
441,Namibe,AO,2022-02-01 20:32:23,-15.1961,12.1522,73.13,70,24,11.59,few clouds
442,Havelock,US,2022-02-01 20:32:23,34.8791,-76.9013,56.05,51,0,4.0,clear sky
443,Ust-Tsilma,RU,2022-02-01 20:32:24,65.441,52.1498,4.82,96,98,5.57,overcast clouds
444,Syumsi,RU,2022-02-01 20:32:24,57.1111,51.6149,29.39,96,100,9.37,snow
445,Bandar,ID,2022-02-01 20:32:24,2.05,99.75,71.29,97,100,2.37,overcast clouds
446,Artyom,AZ,2022-02-01 20:32:25,40.4723,50.333,39.34,77,4,11.23,clear sky
447,Roma,US,2022-02-01 20:32:25,43.2128,-75.4557,37.85,45,0,16.11,clear sky
448,Jacareacanga,BR,2022-02-01 20:32:25,-6.2222,-57.7528,79.59,89,100,3.06,overcast clouds
449,Pokhara,NP,2022-02-01 20:32:26,28.2333,83.9833,46.99,66,14,5.66,few clouds
450,Tiksi,RU,2022-02-01 20:31:10,71.6872,128.8694,-13.72,99,100,4.5,overcast clouds
451,Ugoofaaru,MV,2022-02-01 20:32:26,5.6667,73.0,82.13,77,5,15.93,clear sky
452,Chitrakonda,IN,2022-02-01 20:32:26,18.1167,82.0833,59.74,41,0,2.55,clear sky
453,Lagoa,PT,2022-02-01 20:32:27,39.05,-27.9833,58.44,75,59,17.4,broken clouds
454,Touros,BR,2022-02-01 20:32:27,-5.1989,-35.4608,83.3,75,62,11.99,broken clouds
455,Severobaykalsk,RU,2022-02-01 20:32:27,55.65,109.3167,-12.55,90,30,5.64,scattered clouds
456,San Cristobal,VE,2022-02-01 20:33:28,7.7669,-72.225,77.18,31,95,6.08,overcast clouds
457,Seoul,KR,2022-02-01 20:31:13,37.5683,126.9778,26.11,86,40,2.3,mist
458,Najran,SA,2022-02-01 20:33:28,17.4924,44.1277,70.45,37,3,3.2,clear sky
459,Rio Grande,BR,2022-02-01 20:33:28,-32.035,-52.0986,78.91,54,0,11.97,clear sky
460,Flinders,AU,2022-02-01 20:33:29,-34.5833,150.8552,70.21,89,100,11.01,light rain
461,Port Augusta,AU,2022-02-01 20:33:29,-32.5,137.7667,59.14,46,99,15.93,overcast clouds
462,Keskin,TR,2022-02-01 20:33:29,39.6731,33.6136,31.03,98,100,4.94,overcast clouds
463,Bukachacha,RU,2022-02-01 20:33:29,52.9833,116.9167,-16.38,97,19,4.18,few clouds
464,Monteagudo,BO,2022-02-01 20:33:30,-19.8167,-63.9833,80.38,67,84,1.83,broken clouds
465,Channagiri,IN,2022-02-01 20:33:30,14.0333,75.9333,67.26,41,4,3.71,clear sky
466,Wattegama,LK,2022-02-01 20:33:31,6.7989,81.4808,65.98,92,3,4.14,clear sky
467,Saint George,US,2022-02-01 20:30:26,37.1041,-113.5841,54.07,24,0,1.99,clear sky
468,Barcelos,PT,2022-02-01 20:33:31,41.5388,-8.6151,60.94,72,0,5.73,clear sky
469,Ouadda,CF,2022-02-01 20:29:41,8.0777,22.4007,70.3,26,26,4.56,scattered clouds
470,Albion,US,2022-02-01 20:33:32,42.2431,-84.753,47.98,61,100,9.22,overcast clouds
471,Nabire,ID,2022-02-01 20:33:32,-3.3667,135.4833,74.07,91,100,3.15,overcast clouds
472,Cao Bang,VN,2022-02-01 20:33:32,22.6667,106.25,48.81,90,100,1.52,overcast clouds
473,Oksfjord,NO,2022-02-01 20:33:33,70.2396,22.3479,25.72,52,90,10.54,overcast clouds
474,Pahrump,US,2022-02-01 20:32:21,36.2083,-115.9839,60.26,18,17,1.99,few clouds
475,Kaset Sombun,TH,2022-02-01 20:33:33,16.2805,101.9542,79.45,77,79,2.28,broken clouds
476,La Grande,US,2022-02-01 20:31:17,45.3246,-118.0877,37.56,81,100,9.6,light snow
477,Vila,PT,2022-02-01 20:33:34,42.0304,-8.1588,49.08,68,0,5.14,clear sky
478,Road Town,VG,2022-02-01 20:33:34,18.4167,-64.6167,82.44,69,40,9.22,scattered clouds
479,Tuatapere,NZ,2022-02-01 20:33:13,-46.1333,167.6833,70.83,77,97,7.45,overcast clouds
480,Pasighat,IN,2022-02-01 20:33:34,28.0667,95.3333,55.08,88,100,2.21,overcast clouds
481,Segezha,RU,2022-02-01 20:33:35,63.7415,34.3222,9.52,96,99,6.13,overcast clouds
482,Yerbogachen,RU,2022-02-01 20:33:35,61.2767,108.0108,-30.08,100,50,1.95,scattered clouds
483,Povenets,RU,2022-02-01 20:33:35,62.8487,34.8262,11.23,95,100,5.41,light snow
484,Miajadas,ES,2022-02-01 20:33:36,39.1513,-5.9084,52.77,66,0,3.58,clear sky
485,Wamba,NG,2022-02-01 20:33:36,8.9333,8.6,73.29,17,0,3.87,clear sky
486,Endicott,US,2022-02-01 20:29:48,42.0984,-76.0494,37.56,53,0,10.0,clear sky
487,Ushtobe,KZ,2022-02-01 20:33:36,45.2514,77.9838,18.18,89,10,10.36,clear sky
488,Rawson,AR,2022-02-01 20:33:37,-43.3002,-65.1023,79.16,36,42,3.02,scattered clouds
489,Bideford,GB,2022-02-01 20:33:37,51.0179,-4.2046,53.1,88,100,15.3,overcast clouds
490,Yamada,JP,2022-02-01 20:33:37,39.4667,141.95,28.2,72,26,4.07,scattered clouds
491,Wilmington,US,2022-02-01 20:32:00,34.2257,-77.9447,56.95,54,0,10.36,clear sky
492,Launceston,AU,2022-02-01 20:33:38,-41.45,147.1667,54.61,62,5,4.0,clear sky
493,Bukama,CD,2022-02-01 20:33:38,-9.2,25.85,69.96,96,96,0.98,overcast clouds
494,Aksarka,RU,2022-02-01 20:33:38,66.5606,67.7975,-19.12,100,88,6.26,overcast clouds
495,Naryan-Mar,RU,2022-02-01 20:33:07,67.6713,53.087,-9.38,100,99,4.94,overcast clouds
496,Bagdarin,RU,2022-02-01 20:33:39,54.4333,113.6,-18.69,96,17,4.23,few clouds
497,Nyagan,RU,2022-02-01 20:32:07,62.1406,65.3936,-4.9,100,73,3.96,broken clouds
498,Madimba,TZ,2022-02-01 20:33:39,-10.4,40.3333,77.52,85,100,3.44,light rain
499,Yelets,RU,2022-02-01 20:34:39,52.6237,38.5017,21.25,94,90,10.36,overcast clouds
500,Lincoln,US,2022-02-01 20:30:03,40.8,-96.667,37.78,39,0,8.01,clear sky
501,Husavik,IS,2022-02-01 20:34:40,66.0449,-17.3389,6.71,82,33,13.98,scattered clouds
502,Ternate,ID,2022-02-01 20:34:40,0.8,127.4,79.11,75,100,5.5,overcast clouds
503,Oyon,PE,2022-02-01 20:34:40,-10.6681,-76.7731,48.78,90,96,6.85,overcast clouds
504,Cardston,CA,2022-02-01 20:30:10,49.2,-113.3019,-0.31,71,100,2.3,overcast clouds
505,Skibbereen,IE,2022-02-01 20:34:41,51.55,-9.2667,49.8,86,50,14.16,scattered clouds
506,Olafsvik,IS,2022-02-01 20:34:41,64.8945,-23.7142,33.33,81,100,5.75,heavy snow
507,Bilma,NE,2022-02-01 20:30:43,18.6853,12.9164,58.78,20,0,6.55,clear sky
508,Ryotsu,JP,2022-02-01 20:34:42,38.0833,138.4333,35.78,66,78,22.64,broken clouds
509,Bethel,US,2022-02-01 20:34:42,41.3712,-73.414,36.39,61,0,6.91,clear sky
510,Bandrele,YT,2022-02-01 20:34:42,-12.9067,45.1914,82.15,78,0,5.75,clear sky
511,Saint-Louis,SN,2022-02-01 20:34:42,16.3333,-15.0,84.54,10,78,10.85,broken clouds
512,Grootfontein,NA,2022-02-01 20:34:43,-19.5667,18.1167,67.37,74,94,10.71,overcast clouds
513,Paka,MY,2022-02-01 20:34:43,4.6374,103.4368,73.33,100,57,0.0,broken clouds
514,Sinnamary,GF,2022-02-01 20:34:43,5.3833,-52.95,77.97,85,99,13.56,overcast clouds
515,Mahuva,IN,2022-02-01 20:34:44,21.0914,71.7622,69.26,61,1,4.14,clear sky
516,Vasai,IN,2022-02-01 20:34:44,19.47,72.8,71.69,61,0,5.88,clear sky
517,Tainan,TW,2022-02-01 20:34:44,22.9908,120.2133,67.14,94,75,6.91,broken clouds
518,Xuddur,SO,2022-02-01 20:34:45,4.1213,43.8894,79.39,37,100,10.89,overcast clouds
519,Rio Claro,BR,2022-02-01 20:34:45,-22.4114,-47.5614,74.39,89,100,2.33,overcast clouds
520,Hidrolandia,BR,2022-02-01 20:34:45,-4.4081,-40.4378,86.31,37,94,6.04,overcast clouds
521,Grand Gaube,MU,2022-02-01 20:32:05,-20.0064,57.6608,79.38,88,100,11.01,heavy intensity rain
522,Trat,TH,2022-02-01 20:34:46,12.5,102.5,83.98,94,22,0.43,few clouds
523,Shemysheyka,RU,2022-02-01 20:34:46,52.892,45.3928,29.62,91,99,14.83,overcast clouds
524,Cacoal,BR,2022-02-01 20:34:46,-11.4386,-61.4472,77.58,85,80,2.19,broken clouds
